frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
48,5,2400.7415873442615 853.7281205717724 3446.5677996699515 1797.6140640108438,2775.767822265625 1507.3623046875 3132.063720703125 1603.5498046875,0.6976584792137146,209무1443,0.6916955226935995
49,5,2397.3539324576273 853.703012369298 3443.294210888527 1797.13015794463,2766.912109375 1506.9588623046875 3132.861328125 1603.4217529296875,0.6955223083496094,209무1443,0.799278112054634
50,5,2394.979271509333 852.882896332191 3440.6364282624413 1796.8867099352249,2774.93798828125 1506.4970703125 3127.692138671875 1603.84619140625,0.6987819671630859,209무1443,0.7459036992884461
51,5,2391.9035432537253 852.0666045398315 3437.161399754445 1796.1911039177016,2765.7333984375 1506.465087890625 3123.5859375 1601.269775390625,0.6921896934509277,209무1443,0.8220643656443557
52,5,2389.1787821152284 849.7193911091647 3433.9044850297505 1793.8896089727798,2772.556640625 1505.28564453125 3117.60791015625 1601.0340576171875,0.7029447555541992,209무1443,0.9804309015190839
53,5,2386.42475580299 848.0072369798495 3430.911811284247 1791.640148665604,2756.319580078125 1504.341796875 3116.634521484375 1595.668212890625,0.702353835105896,209무1443,0.4977100001600773
54,5,2384.1570046780384 848.185382931978 3427.9763742119 1791.0727612329074,2749.204345703125 1504.0224609375 3111.029296875 1600.3114013671875,0.7064612507820129,209무1443,0.7535687119074127
55,5,2380.5387240300497 846.8882279404759 3424.8265652616774 1789.653010504904,2729.7666015625 1500.1937255859375 3109.7431640625 1598.6334228515625,0.7181921601295471,209무1443,0.919494580864501
56,5,2378.2854833940655 846.994783710089 3421.4297537111233 1789.1693481674488,2735.419921875 1501.650634765625 3108.5751953125 1597.94580078125,0.7110478281974792,209무1443,0.5798504409366845
57,5,2373.2965036910336 847.4603220099724 3416.043767911564 1788.620906333736,2731.866455078125 1498.7918701171875 3104.185791015625 1598.1705322265625,0.7206249833106995,209무1443,0.9606440191186285
58,5,2370.1431303315335 846.6846827645413 3412.248000411581 1787.5551931254004,2742.555419921875 1497.9752197265625 3098.44580078125 1597.5230712890625,0.7268384099006653,209무1443,0.992846531549877
59,5,2365.9166492163095 845.9768115762738 3408.2855935521256 1786.721868824948,2729.92333984375 1499.7593994140625 3093.46240234375 1593.5943603515625,0.7130281925201416,209무1443,0.9835550734977462
60,5,2363.596619082222 845.3995467357928 3405.7210436087853 1786.6009082740625,2730.134033203125 1496.4166259765625 3091.671630859375 1595.4136962890625,0.7291315793991089,209무1443,0.8347633505013823
61,5,2361.540958453019 845.9675571770345 3403.31738525086 1787.4021215084135,2710.711181640625 1494.39453125 3088.186767578125 1592.9312744140625,0.7258430123329163,209무1443,0.9719690758625001
62,5,2359.728944558499 845.8538604452989 3401.067329336079 1787.2412240698168,2716.773193359375 1492.8760986328125 3083.91650390625 1592.3829345703125,0.7296051979064941,209무1443,0.5855026480153821
63,5,2357.8652617078988 844.0847928705837 3398.3022973400994 1786.7955144212108,2711.7138671875 1491.2471923828125 3080.94970703125 1590.1160888671875,0.7279765009880066,209무1443,0.5859499836877418
64,5,2355.538495743359 842.0224231783327 3394.6692358661794 1784.8811555233751,2730.638916015625 1492.339599609375 3079.06298828125 1590.64453125,0.7263568639755249,209무1443,0.6956196500656535
65,5,2352.7499657621693 841.5040352010672 3391.251092914049 1783.7575383809792,2724.997802734375 1490.2510986328125 3075.2314453125 1589.5045166015625,0.7264938950538635,209무1443,0.45394673752536213
66,5,2349.4459870129544 840.8451370258103 3387.3414509709114 1783.4716905862915,2710.695068359375 1490.187744140625 3071.177001953125 1587.712646484375,0.7276722192764282,209무1443,0.6684527815854524
67,5,2345.38059807742 842.030888201042 3383.2507529509307 1785.027822426007,2699.69921875 1489.61279296875 3069.827880859375 1585.9815673828125,0.7275298833847046,209무1443,0.6027773250131446
68,5,2340.5451326866273 842.7892618689923 3379.6936401877815 1785.12065824455,2675.969970703125 1488.5679931640625 3065.978759765625 1587.3753662109375,0.7307515144348145,209무1443,0.9188037885744159
69,5,2335.3389877572185 842.0040679298197 3374.789259015038 1782.6968368330183,2682.160400390625 1485.9656982421875 3067.55517578125 1586.9161376953125,0.7270022034645081,209무1443,0.5964416049695098
70,5,2330.680305407143 841.2401169958916 3369.242835688679 1780.665774831597,2698.71533203125 1489.072265625 3059.4697265625 1584.062255859375,0.7346357703208923,209무1443,0.5840842761215954
71,5,2327.3432270841954 837.7761278985324 3365.208995664741 1777.6012575311058,2709.396240234375 1490.0648193359375 3051.292236328125 1582.6876220703125,0.7303394675254822,209무1443,0.9722538751146627
72,5,2323.9082854650887 835.3661855613664 3361.323826752192 1775.7712097594413,2695.399658203125 1489.828125 3046.71533203125 1580.5308837890625,0.7272449135780334,209무1443,0.9271722735040668
73,5,2319.3508483708647 835.0473232253312 3356.4196117565207 1774.71700272803,2687.91650390625 1488.4603271484375 3044.361572265625 1578.0633544921875,0.7237686514854431,209무1443,0.6557206626029899
74,5,2316.33077805196 833.6200555392019 3351.8333780883404 1773.084594046209,2675.705078125 1484.7777099609375 3038.47509765625 1578.4097900390625,0.7304331660270691,209무1443,0.8378612102834518
75,5,2312.354220217928 833.7289833926943 3346.7585600642597 1772.1468958927321,2673.923828125 1485.8082275390625 3034.802734375 1577.879150390625,0.7278826832771301,209무1443,0.9444565219897808
76,5,2309.069606816655 833.8156531765253 3341.9064028207163 1771.1549092469668,2669.619384765625 1482.8848876953125 3032.530029296875 1577.7752685546875,0.7308419346809387,209무1443,0.7895567354444127
77,5,2305.1501159444847 832.594285663964 3337.114157930801 1770.0397128487075,2671.93603515625 1480.1986083984375 3028.378662109375 1576.8079833984375,0.7292633652687073,209무1443,0.7487319689950238
78,5,2301.6948452983424 830.7601927015187 3332.524759622939 1768.391816200319,2670.757568359375 1479.1175537109375 3022.359375 1574.7125244140625,0.7301591038703918,209무1443,0.929289108176274
79,5,2298.190107893267 830.3502723367206 3327.6730381363022 1767.9218238589065,2673.970458984375 1478.3818359375 3016.696533203125 1572.170654296875,0.7266181707382202,209무1443,0.8032106377899958
80,5,2294.1228471017134 830.2692924368063 3321.9976274949217 1767.416156450583,2664.2646484375 1478.83203125 3013.374267578125 1570.467529296875,0.7227502465248108,209무1443,0.8855678649962767
81,5,2290.833841328718 829.7011050320871 3317.715653401818 1765.2721053712266,2645.336669921875 1477.3055419921875 3009.6337890625 1570.0294189453125,0.7191216945648193,209무1443,0.8310191710327124
82,5,2284.443381935835 832.4053327192582 3310.900323695221 1765.736500935142,2649.85791015625 1476.2618408203125 3000.0068359375 1568.5587158203125,0.7198353409767151,209무1443,0.7994559111670994
83,5,2278.7965011577794 833.0952808069667 3305.0031429088035 1764.1965438295686,2627.973876953125 1474.789306640625 2996.575439453125 1567.26708984375,0.7158298492431641,209무1443,0.9314147747267262
84,5,2274.294782271277 832.7828455139296 3299.543082539471 1761.6400245008886,2619.602783203125 1469.3792724609375 2987.857177734375 1568.0965576171875,0.7158422470092773,209무1443,0.7737480816186177
85,5,2270.8006717221624 829.9977169178414 3294.991128057094 1758.5591255823097,2616.96044921875 1468.786376953125 2983.11767578125 1568.939208984375,0.7165622711181641,209무1443,0.6618817980996448
86,5,2265.286863226422 829.9900637699952 3289.2418486388638 1759.0933171572483,2630.37255859375 1468.3729248046875 2979.14306640625 1567.3099365234375,0.7179818749427795,209무1443,0.71644847621815
87,5,2259.9884221396183 829.6482438072112 3284.06219236245 1758.5800338930017,2619.44189453125 1468.999267578125 2972.744384765625 1564.3558349609375,0.7096830010414124,209무1443,0.7282370566871104
88,5,2254.592998414812 827.6220385486816 3276.6115146313273 1756.469615130034,2600.425048828125 1465.423828125 2964.885498046875 1563.50244140625,0.7123164534568787,209무1443,0.888712735353573
89,5,2248.154384389424 825.7106770240637 3268.547235597698 1753.4952622559797,2589.0263671875 1462.2762451171875 2961.44677734375 1562.2445068359375,0.7088351249694824,209무1443,0.4087202350295321
90,5,2241.749417863073 825.1227421707409 3260.8210088922087 1752.0712263853957,2604.226806640625 1462.67333984375 2954.5009765625 1561.064697265625,0.7099261283874512,209무1443,0.7532023537563269
91,5,2234.785385791708 824.6092796233747 3252.825991196567 1750.9325538949397,2582.69921875 1462.9815673828125 2946.89453125 1556.6832275390625,0.6901951432228088,209무1443,0.8758874588836368
92,5,2227.9456785199727 822.1302843417162 3245.0912447904147 1747.9484251838535,2572.0498046875 1460.8187255859375 2939.69482421875 1556.7469482421875,0.6916282176971436,209무1443,0.7546506040649491
93,5,2219.3478483255235 820.4067087446732 3236.519108168372 1744.5411157599751,2580.830322265625 1460.264892578125 2930.06884765625 1555.7127685546875,0.6946749687194824,209무1443,0.8464333841746415
94,5,2211.1113525935093 820.419265011898 3227.3139984683553 1744.374145724752,2566.26416015625 1456.7662353515625 2921.792724609375 1554.513427734375,0.7028258442878723,209무1443,0.5927998995255399
95,5,2204.399614255137 820.9042550380681 3218.9192644374807 1744.5958668641629,2562.19482421875 1454.2794189453125 2917.529296875 1553.8756103515625,0.7089762091636658,209무1443,0.9052566709091837
96,5,2198.4461047668606 820.1629296790752 3211.1352739111157 1742.663807158152,2565.693603515625 1456.8944091796875 2903.5986328125 1553.835205078125,0.7115234732627869,209무1443,0.7757137109983329
97,5,2191.6725961277125 820.5187940469341 3201.7460136762784 1741.8444599425911,2551.78955078125 1454.48291015625 2889.98095703125 1550.8436279296875,0.7040889859199524,209무1443,0.8623787887571908
98,5,2184.1104082723928 820.940960851627 3192.8062154429704 1740.2572376677504,2526.1611328125 1448.746337890625 2882.725341796875 1551.216552734375,0.711507260799408,209무1443,0.653256271225943
99,5,2175.6573326134217 817.0470396917551 3181.6645384032267 1737.3235523013448,2540.281005859375 1450.6231689453125 2878.50390625 1548.0770263671875,0.7089994549751282,209로1443,0.5615654531391336
100,5,2167.6351761953492 815.2229557620296 3171.923976207954 1735.544967906026,2529.703857421875 1449.799072265625 2868.181640625 1547.728271484375,0.7188361287117004,209무1443,0.8209322422499311
101,5,2157.8674281742597 814.7035291524321 3161.327558713476 1735.1916412060568,2491.53662109375 1447.8575439453125 2855.011962890625 1545.57470703125,0.7124603986740112,209무1443,0.7844932766395863
102,5,2147.9350185726207 813.816362950952 3150.0643217142015 1733.6507378769231,2490.93115234375 1446.1893310546875 2846.174072265625 1544.3470458984375,0.721343994140625,209로1443,0.7088404289708126
104,12,2131.8464854120616 814.039889081444 3125.1759642624816 1730.0670811636169,2496.22119140625 1443.245361328125 2831.0625 1539.123046875,0.7269620299339294,209로1443,0.9076994310352919
105,12,2121.579487239241 813.0062882067002 3113.3918835070044 1727.6487537870146,2485.07890625 1442.4246337890625 2818.8189453125 1537.9286499023438,0,0,0
106,12,2111.3124890664203 811.9726873319563 3101.6078027515273 1725.2304264104125,2473.93662109375 1441.60390625 2806.575390625 1536.7342529296875,0,0,0
107,12,2101.0454908936 810.9390864572125 3089.82372199605 1722.8120990338102,2462.7943359375 1440.7831787109376 2794.3318359375 1535.5398559570312,0,0,0
108,12,2090.778492720779 809.9054855824687 3078.039641240573 1720.3937716572082,2451.65205078125 1439.962451171875 2782.08828125 1534.345458984375,0,0,0
109,12,2080.5114945479586 808.8718847077248 3066.255560485096 1717.9754442806059,2440.509765625 1439.1417236328125 2769.8447265625 1533.1510620117188,0,0,0
110,12,2070.244496375138 807.838283832981 3054.4714797296187 1715.5571169040036,2429.36748046875 1438.32099609375 2757.601171875 1531.9566650390625,0,0,0
111,12,2059.9774982023173 806.8046829582372 3042.6873989741416 1713.1387895274015,2418.2251953125 1437.5002685546874 2745.3576171875 1530.7622680664062,0,0,0
112,12,2049.710500029497 805.7710820834934 3030.9033182186645 1710.7204621507992,2407.08291015625 1436.679541015625 2733.1140625 1529.56787109375,0,0,0
113,12,2039.4435018566762 804.7374812087495 3019.1192374631873 1708.3021347741972,2395.940625 1435.8588134765625 2720.8705078125 1528.3734741210938,0,0,0
114,12,2029.1765036838556 803.7038803340057 3007.33515670771 1705.8838073975949,2384.79833984375 1435.0380859375 2708.626953125 1527.1790771484375,0.7262800931930542,209로1443,0.4603859580557544
115,12,2017.2093937003679 804.192982037243 2994.7538648237655 1707.7002200100796,2378.788330078125 1432.2196044921875 2690.7392578125 1525.4766845703125,0.7245778441429138,209로1443,0.4945088435026303
