frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
118,6.0,[1088.6824331130897 1205.4898731407397 1712.9099544267406 1690.1886172096456],[1310.5047607421875 1505.3009033203125 1474.612060546875 1574.0548095703125],0.6874224543571472,CX15OCJ,0.4536572298402535
119,6.0,[1086.8542999228912 1208.9460302546167 1710.2826897214209 1693.6571714027837],[1313.194091796875 1507.6549072265625 1471.178955078125 1575.1651611328125],0.6697072386741638,CX15OCJ,0.3746220390120976
120,6.0,[1085.1144296919524 1212.3813484204006 1710.5549749882484 1698.124719656495],[1315.16943359375 1509.6212158203125 1475.4346923828125 1578.81640625],0.6965250372886658,CA15OSJ,0.5167162458380059
121,6.0,[1084.2388398676235 1213.4743744586267 1711.1609049938502 1699.9622300045735],[1315.156982421875 1509.642333984375 1475.544921875 1578.84814453125],0.6963798403739929,CA15OSJ,0.36797412663198903
125,6.0,[1076.0986014016341 1222.5992440600305 1695.9108731081326 1708.5263789097896],[1306.7091064453125 1530.188232421875 1468.5360107421875 1598.9710693359375],0.5899093747138977,SA15OCJ,0.30488866793952824
128,6.0,[1078.28059091917 1231.5826360778972 1695.6252973015191 1716.0343895542635],[1303.419921875 1534.543212890625 1470.0989990234375 1604.064697265625],0.6549807190895081,SU15OSJ,0.26022357889466946
129,6.0,[1076.6116453001123 1234.0043631897672 1694.736341417567 1718.1422875812225],[1295.8228759765625 1534.7021484375 1470.4688720703125 1605.192626953125],0.6679598689079285,GA15OSJ,0.3712058805852984
130,6.0,[1075.6091273146963 1236.0376934493556 1692.7259523582834 1721.431203373339],[1297.3052978515625 1536.7353515625 1469.9752197265625 1609.64501953125],0.6732786297798157,CA15UCJ,0.32895781586196854
131,6.0,[1074.0497041606236 1236.7714973957814 1691.686666581977 1720.8052755179506],[1297.9764404296875 1540.524169921875 1470.082763671875 1610.53271484375],0.6696727871894836,CX15OGJ,0.2692290972393888
132,6.0,[1072.3450163810148 1239.5261982923612 1691.1167958055648 1725.589176931142],[1294.154541015625 1540.979736328125 1464.6053466796875 1613.710693359375],0.6841014623641968,CX15OGJ,0.2694602112614479
133,6.0,[1071.7316930444358 1240.1389713234717 1691.3198654311796 1727.633595957143],[1294.1302490234375 1540.9493408203125 1464.6256103515625 1613.7216796875],0.6840748190879822,CX15OGJ,0.2694602112614479
134,6.0,[1072.004539032227 1239.8087053512563 1692.40085428953 1727.0099431992808],[1299.509033203125 1545.629150390625 1461.8009033203125 1614.9814453125],0.6738916635513306,GA15OCJ,0.30228872337689067
135,6.0,[1070.3566710232246 1241.5340222681625 1693.7782588844846 1729.97516339203],[1283.26513671875 1545.5877685546875 1466.4859619140625 1620.6090087890625],0.6922076344490051,GX15OSJ,0.6268016303564531
138,6.0,[1070.8332837756047 1251.7371482519477 1697.3696081181233 1746.856224394997],[1288.0189208984375 1556.594970703125 1453.1817626953125 1628.6693115234375],0.6835185885429382,GX15OGJ,0.35540657642980816
139,6.0,[1070.7071543880193 1252.1458922177073 1696.9043981384166 1748.8098980915868],[1288.046142578125 1556.6085205078125 1453.216552734375 1628.6553955078125],0.6838099956512451,GX15OGJ,0.35540657642980816
141,6.0,[1060.5471510889872 1256.5999467853235 1686.6855456324222 1753.2988123223772],[1275.2674560546875 1562.53564453125 1452.8045654296875 1639.216552734375],0.6753343939781189,GX15OSJ,0.5451442948156027
142,6.0,[1059.510214332678 1258.930295394206 1687.8367057129117 1755.9888631363187],[1286.340576171875 1574.584716796875 1454.4581298828125 1647.428466796875],0.5898624062538147,GX15OSJ,0.5295575335475124
142,8.0,[1224.5426002360177 949.9554665194676 1655.0979212997445 1350.1075358870328],[1372.201171875 1176.8677978515625 1493.1881103515625 1237.435546875],0.4263281226158142,YA05ZIR,0.3025517590375226
150,6.0,[1052.282025246941 1277.3610833001483 1682.273349306413 1778.6067526086647],[1283.2554931640625 1596.0113525390625 1444.16162109375 1664.1427001953125],0.6928084492683411,SX15OCJ,0.15417257296121323
153,6.0,[1045.9801244279206 1280.9487763908326 1687.1628459037456 1786.62573788315],[1273.9871826171875 1599.8719482421875 1447.3096923828125 1671.5760498046875],0.705787718296051,SA15OGJ,0.8295269085142611
154,6.0,[1044.3777475326851 1282.2145934577243 1688.7475105756926 1791.1200111004996],[1276.9271240234375 1601.991943359375 1451.101806640625 1674.05712890625],0.7086607217788696,CX15OSJ,0.33843146410151964
156,6.0,[1038.875079631293 1287.1102811773442 1684.3349787773432 1801.4200173309603],[1267.761474609375 1615.4476318359375 1448.4283447265625 1688.1595458984375],0.6332527995109558,GX15OGJ,0.376151211535682
157,6.0,[1037.5245249461323 1287.1011559792735 1681.8791508405507 1803.0337376784416],[1267.7630615234375 1615.464111328125 1448.345703125 1688.161376953125],0.6328837275505066,GX15OGJ,0.376151211535682
158,6.0,[1035.9820587376194 1290.2192748444509 1684.9207062282267 1806.331350323761],[1267.6402587890625 1621.17626953125 1446.08642578125 1694.911376953125],0.6264828443527222,CX15OGJ,0.687506582394352
160,6.0,[1028.82629924505 1295.5536574247294 1682.4189956259956 1810.840294959738],[1266.4959716796875 1630.54248046875 1441.4276123046875 1700.291015625],0.6698399782180786,CA15OCJ,0.5541971941765782
161,6.0,[1024.961819665452 1300.7365099447509 1680.8734212880008 1817.8520129912083],[1265.4539794921875 1630.7947998046875 1446.785888671875 1701.1080322265625],0.6638650298118591,SX15OSJ,0.34960399574503376
162,6.0,[1019.296889067087 1304.3116709163596 1679.226440730887 1821.6065459664296],[1258.8372802734375 1633.617919921875 1444.4088134765625 1703.7158203125],0.6840218901634216,GX15OSJ,0.5044418625090682
163,6.0,[1016.091966445766 1305.52718187883 1678.9321713142463 1822.8440664395457],[1258.8421630859375 1633.6241455078125 1444.4111328125 1703.7213134765625],0.6841384172439575,GX15OSJ,0.5044418625090682
164,6.0,[1014.3132164090229 1307.691794182585 1678.501157766144 1825.7168936238754],[1264.695556640625 1635.59228515625 1446.8876953125 1709.9158935546875],0.7021145820617676,GX15UGJ,0.2571029724042758
165,6.0,[1015.7687688482172 1312.2607707245027 1679.5213942848293 1831.526351082665],[1263.2735595703125 1637.7491455078125 1437.926513671875 1710.7547607421875],0.6997597217559814,GX15UGJ,0.28575075805970834
166,6.0,[1015.5589341894602 1315.5224444141077 1682.5692498452186 1837.1029414729219],[1263.2667236328125 1642.8319091796875 1433.99169921875 1713.713134765625],0.7030328512191772,GX15OCJ,0.34570523562077216
167,6.0,[1017.825490506608 1320.9865546529716 1683.8990432548242 1843.3368577099689],[1263.260009765625 1646.5916748046875 1448.3001708984375 1717.875732421875],0.7020418047904968,SA15OCJ,0.43529161911847425
170,6.0,[1005.0841186114089 1327.2832211711661 1683.1992808724885 1853.539720609599],[1259.1292724609375 1654.8101806640625 1444.99560546875 1726.6087646484375],0.713802695274353,SX15OCJ,0.6010016093608924
171,6.0,[1003.6939952358928 1328.0578140700522 1682.354189742394 1855.2424265371078],[1259.1650390625 1661.20166015625 1429.620849609375 1733.68212890625],0.6539159417152405,GX15OSJ,0.355545543407599
172,6.0,[1002.2019935629642 1329.2593105555793 1684.3279820732719 1857.50339264095],[1255.916748046875 1667.31298828125 1427.4808349609375 1743.45703125],0.6066652536392212,GX15OSJ,0.24772233753085904
176,6.0,[993.2539976484593 1333.4270891891301 1685.0168876828577 1871.3502473150952],[1246.9041748046875 1678.9376220703125 1433.2503662109375 1751.8692626953125],0.6866254806518555,SX15OGJ,0.28177219796439257
177,6.0,[994.1369444701065 1337.3939825728003 1687.8494434309275 1876.85119206511],[1245.9085693359375 1679.2025146484375 1424.42822265625 1754.3043212890625],0.6858116984367371,SX15OCJ,0.4657107654482781
178,6.0,[994.4803472239756 1339.4582482480118 1688.8645535500123 1877.9872478334114],[1244.5599365234375 1682.5469970703125 1424.245361328125 1757.3140869140625],0.6953505873680115,SX15OCJ,0.4629483241968023
179,6.0,[994.4773766361675 1342.2542918053177 1688.1255599062936 1880.9472941552986],[1244.0068359375 1685.0771484375 1428.6795654296875 1760.197998046875],0.695871889591217,SX15OCJ,0.3259842037114729
180,6.0,[996.3055899369151 1344.746488260201 1688.6744523280522 1883.2097245387902],[1243.6597900390625 1691.243408203125 1422.0433349609375 1763.8798828125],0.7035936713218689,SX15OCJ,0.28382354252734915
182,6.0,[993.4860589504755 1352.7958479079025 1687.1418875292766 1894.1634509318287],[1240.1016845703125 1695.0274658203125 1419.2733154296875 1765.39013671875],0.6966008543968201,CX15OSJ,0.5744292070739895
184,6.0,[985.1258269194269 1360.6401407408844 1685.7587842541739 1900.6451066138857],[1232.3602294921875 1699.348388671875 1422.8763427734375 1773.652587890625],0.7053757309913635,GX15OSJ,0.3279446733801729
186,6.0,[978.7314556594071 1365.3003851971498 1686.2421068748117 1904.9440034995428],[1235.451171875 1715.1221923828125 1411.066162109375 1790.6846923828125],0.6157464981079102,GX15DGJ,0.5594445097025118
187,6.0,[975.9168985813193 1366.1959211046767 1686.705140550525 1905.7130410600819],[1235.4412841796875 1715.114990234375 1411.0771484375 1790.6895751953125],0.6158778071403503,GX15DGJ,0.5594445097025118
192,6.0,[966.5136351609901 1379.4969451296818 1682.1573504570886 1929.6341605760692],[1227.7576904296875 1733.4642333984375 1410.4932861328125 1804.6688232421875],0.6906126737594604,SX15OCJ,0.6663240232100992
192,8.0,[1179.218258430898 1016.1738651676338 1632.1013390367634 1418.0364868798881],[1333.7113037109375 1253.291015625 1470.02783203125 1312.5721435546875],0.5406947135925293,KK15ZIX,0.08576562130039342
193,6.0,[965.8547468117256 1380.7961931785705 1681.7405223249004 1932.4480845141672],[1227.8973388671875 1733.528076171875 1410.11865234375 1804.7279052734375],0.6909742951393127,SX15OCJ,0.6663240232100992
193,8.0,[1178.3310082229827 1018.202459579194 1632.191585556488 1419.2476114251976],[1333.7926025390625 1253.3314208984375 1470.0560302734375 1312.5484619140625],0.5389996767044067,KK15ZIX,0.10976179341336548
194,6.0,[964.2566537307342 1381.9338926607043 1681.4055832529652 1936.2245098666845],[1227.3695068359375 1735.8509521484375 1405.4608154296875 1807.10205078125],0.7008677124977112,SX15OCJ,0.7797658628913261
194,8.0,[1178.4505052105314 1020.3836801315749 1633.1078763210048 1420.4100245047782],[1333.490478515625 1252.918701171875 1471.718017578125 1314.9434814453125],0.6030840873718262,KK35ZXX,0.10522353336549115
195,6.0,[964.2479018638513 1387.3820587284797 1681.1199622899321 1942.5837264200698],[1225.3216552734375 1740.2603759765625 1412.890869140625 1812.3746337890625],0.7095535397529602,SX15OCJ,0.7938863206308643
196,1.0,[2053.1081608670124 1088.333191225837 2548.217576146552 1519.752069096866],[2225.696044921875 1369.139404296875 2372.217041015625 1427.53759765625],0.6027169227600098,AF05JEO,0.2762152746041763
197,8.0,[1176.9279070755347 1023.3866573692161 1633.5709574270045 1423.426774409908],[1331.1141357421875 1260.21826171875 1470.7294921875 1319.234619140625],0.6082295179367065,KH45ZIK,0.5430254378977105
198,8.0,[1176.233423993885 1025.6382573854194 1632.7111133168237 1424.8111238152728],[1330.529296875 1259.2764892578125 1469.3170166015625 1319.605712890625],0.6349455118179321,KH05ZIK,0.12843329546070578
199,8.0,[1176.0005311782838 1026.64591147371 1632.3425018407088 1425.2335293803098],[1330.6510009765625 1259.2491455078125 1469.3438720703125 1319.6099853515625],0.6347164511680603,KH05ZIK,0.10420505080697373
202,8.0,[1176.2403538646533 1032.9694557200983 1632.1764619444045 1429.3320530490382],[1330.3795166015625 1269.12353515625 1467.9603271484375 1324.6729736328125],0.6165912747383118,IY45ZIK,0.007622938393112284
203,1.0,[2055.7009768241514 1097.0533074123218 2556.2945474740754 1539.1257245787956],[2235.216064453125 1395.7481689453125 2376.943603515625 1451.152587890625],0.25791144371032715,AP05JED,0.6609503323282447
204,6.0,[948.0611719321375 1418.2863998161934 1673.4561587311375 1979.5254482425357],[1216.27197265625 1777.675537109375 1394.567138671875 1851.6175537109375],0.6944812536239624,EX15DGJ,0.12932507183268677
204,1.0,[2056.157302824451 1098.9225175799384 2560.005420930718 1542.9224451023128],[2230.626220703125 1393.55908203125 2378.71533203125 1452.2681884765625],0.4322885274887085,AP05JED,0.28182955852797154
205,6.0,[947.0104159181506 1419.4034530317283 1673.4129185520237 1981.6517928426022],[1216.279541015625 1777.6788330078125 1394.5662841796875 1851.617919921875],0.6945674419403076,EX15DGJ,0.12932507183268677
205,1.0,[2055.806754031451 1099.2407578772284 2562.0138693438835 1544.626641005624],[2230.592529296875 1393.5550537109375 2378.798828125 1452.3040771484375],0.4347842037677765,AP05JED,0.28182955852797154
214,6.0,[940.6734743683448 1450.8816057546182 1670.180419370279 2018.390445550509],[1201.508544921875 1819.52392578125 1391.879638671875 1890.56298828125],0.6672170162200928,SX15DCJ,0.4648019241651892
215,6.0,[936.8095515824791 1455.5941174813834 1667.4357003792727 2023.715796606366],[1200.429931640625 1822.7713623046875 1397.1617431640625 1893.4976806640625],0.6755964756011963,SX15UCJ,0.4035638407157734
216,6.0,[935.198233803965 1460.0851965547122 1667.2504992465003 2030.7880620705673],[1196.832275390625 1823.9556884765625 1388.60302734375 1898.1221923828125],0.6888111233711243,SX15DCJ,0.4804704548956842
217,6.0,[934.4404860269428 1461.2845742554944 1667.5015389650289 2033.8629336192428],[1196.837890625 1823.9532470703125 1388.6016845703125 1898.1248779296875],0.6888383030891418,SX15DCJ,0.4804704548956842
219,6.0,[935.1573812877891 1466.0726114720078 1666.9075344575467 2043.5362437769527],[1191.886962890625 1829.594970703125 1378.0133056640625 1904.033935546875],0.7027409672737122,GX15DSJ,0.19473202104186968
219,1.0,[2055.327362250495 1123.1204226648442 2563.8793634366803 1570.1234454500868],[2227.53564453125 1411.681640625 2415.131103515625 1476.4771728515625],0.6194120645523071,AP05JEO,0.343666784023507
219,8.0,[1156.012058325664 1051.7536840393398 1626.3963984058073 1462.3308955020677],[1319.0240478515625 1292.1441650390625 1459.3516845703125 1357.951904296875],0.5557839870452881,PH35ZZI,0.16345921881831388
220,6.0,[932.2488265934984 1469.5015070863396 1664.0214568501506 2048.9262522129643],[1192.4337158203125 1834.321044921875 1389.4425048828125 1911.2901611328125],0.7161567807197571,GX15DSJ,0.6037633171365714
220,1.0,[2056.5854512375527 1126.6031152288363 2565.046359111504 1574.7621662626987],[2230.57373046875 1412.5279541015625 2413.844970703125 1476.265869140625],0.6309201121330261,AP05JEO,0.5663619058627293
220,8.0,[1154.0766152196707 1052.3164026380146 1626.128244910406 1465.0796629002766],[1318.322509765625 1297.55419921875 1458.79443359375 1359.2425537109375],0.5808797478675842,YH45ZZI,0.6548339825502789
221,6.0,[931.2244295890314 1472.8655857187885 1662.963440821752 2054.263651664041],[1188.0 1838.35595703125 1389.352294921875 1915.8172607421875],0.7212803959846497,GX15DCJ,0.30799633634284984
225,6.0,[925.5324235686844 1486.7903311447362 1660.4286637449331 2071.4922178454594],[1180.5821533203125 1861.8475341796875 1369.1474609375 1937.3536376953125],0.65775465965271,CX15OSJ,0.5109640090231832
226,6.0,[921.8723485882905 1491.2475063121396 1658.917451533337 2078.2714691718643],[1181.2781982421875 1867.7896728515625 1373.0556640625 1940.7381591796875],0.6744415163993835,CX15DSJ,0.40371611133498103
227,6.0,[913.2488117235839 1495.26096947611 1652.8527316997206 2084.2278440705377],[1180.2294921875 1870.902099609375 1368.6021728515625 1943.654296875],0.6927821636199951,CX15OGJ,0.2202040728020082
228,6.0,[908.5356828226188 1497.651832718404 1654.3412145953419 2089.2063710028633],[1179.275390625 1871.7119140625 1368.0360107421875 1948.2510986328125],0.7097711563110352,SX15NSJ,0.49201698940066074
229,6.0,[905.6819128857105 1497.9788061407776 1656.2696322653123 2091.399756856467],[1179.239990234375 1871.706298828125 1368.052490234375 1948.267822265625],0.7097018957138062,SX15NSJ,0.49201698940066074
230,6.0,[902.329311964621 1501.5915147671383 1656.4954754398295 2095.913518433801],[1176.05419921875 1874.5367431640625 1371.4061279296875 1952.1602783203125],0.7103772163391113,SX15OCJ,0.47118488259331126
231,6.0,[900.3354746249289 1506.5255004994315 1657.9099058435932 2100.3907491774603],[1175.664306640625 1882.292724609375 1365.5845947265625 1957.6962890625],0.7131914496421814,CX15OCJ,0.24184973267207535
232,1.0,[2054.252317254317 1141.1261361354605 2583.144452646364 1596.679376108627],[2226.20068359375 1442.22265625 2422.577392578125 1509.269287109375],0.5634680390357971,AP05JGO,0.24379720831983895
233,6.0,[895.9650353110208 1514.2761439517767 1655.1211128591247 2105.9044112594233],[1174.682373046875 1887.677978515625 1364.046142578125 1965.905029296875],0.7259933948516846,SY15UCJ,0.3044223372983232
233,1.0,[2054.42842574397 1143.6860111610397 2583.1250476037562 1600.8018137517358],[2228.92626953125 1440.365234375 2415.43798828125 1511.466552734375],0.5665189623832703,AP05JEO,0.48353284921731204
234,6.0,[894.6447398962806 1517.8717952013521 1653.3344540848361 2108.8919246391592],[1170.1885986328125 1894.0042724609375 1357.550537109375 1973.429931640625],0.7161844372749329,CY15UCJ,0.23176881255436946
235,6.0,[894.2820513376685 1519.234235948718 1652.6560902090357 2109.849372003694],[1170.315673828125 1894.034912109375 1357.4437255859375 1973.4345703125],0.7157270908355713,CY15UCJ,0.2408673444681574
237,1.0,[2053.4201978488964 1153.5184115369334 2583.84286511099 1611.4755931207],[2228.66162109375 1448.981689453125 2421.077880859375 1518.9927978515625],0.6824328303337097,AP05JEO,0.5631801351095701
238,1.0,[2054.8401679712165 1155.3726629209275 2585.367256752746 1613.6307046189006],[2229.4326171875 1449.4798583984375 2421.895751953125 1527.8013916015625],0.7023887634277344,AP05JEO,0.5930142079468225
239,1.0,[2054.4025692566565 1159.1245768486247 2586.790564980043 1617.190469776835],[2235.89892578125 1453.051513671875 2421.772216796875 1524.00634765625],0.6886382699012756,AP05JEO,0.36339564292499765
244,1.0,[2047.541293822378 1166.1786051748588 2590.958838448032 1632.7188176899274],[2238.240234375 1464.5291748046875 2419.550048828125 1532.3829345703125],0.574849545955658,AP05JEC,0.3244594236821817
245,1.0,[2045.6123215012299 1166.8897861216615 2591.080504435265 1634.9014646190399],[2234.875 1470.596923828125 2418.241943359375 1532.952392578125],0.5156360864639282,AP05JEC,0.2714553029563096
246,1.0,[2042.7700940692102 1171.6682347331284 2590.5187823794486 1639.11136896794],[2239.45166015625 1469.8638916015625 2425.012939453125 1542.9573974609375],0.6126858592033386,AP05JEO,0.4874103536719573
247,1.0,[2041.500416380602 1173.4331997273694 2590.7724612904663 1640.530519357374],[2239.51953125 1469.890869140625 2424.982666015625 1542.89794921875],0.6124005913734436,AP05JEO,0.4874103536719573
248,1.0,[2038.7440147274758 1174.796373491851 2590.550503543169 1642.3697602978607],[2237.62158203125 1468.674072265625 2425.182861328125 1538.3988037109375],0.6237181425094604,AP05JEO,0.6788738169018436
248,45.0,[2236.354486444967 1588.980663259314 2950.969299884059 2145.6142508192534],[2493.33251953125 1940.7974853515625 2702.090576171875 2032.2022705078125],0.41083741188049316,LM11YCY,0.23982538909641388
249,45.0,[2236.447251315871 1592.6985956450526 2952.4172824157217 2149.8371124407877],[2496.660888671875 1945.0518798828125 2708.434814453125 2038.2269287109375],0.591579020023346,LN13YCY,0.6577466203708218
249,1.0,[2040.8694998134076 1179.1478345787766 2592.251470409651 1645.276018690725],[2232.596435546875 1475.8968505859375 2425.377197265625 1550.46875],0.5420933365821838,AP05JEO,0.18240753586808342
250,6.0,[861.1518569207044 1570.9878426524092 1648.0489202965607 2152.4375735892954],[1135.1595458984375 1966.99072265625 1338.2967529296875 2047.623779296875],0.7055506706237793,GY15ODJ,0.3134856540266099
250,45.0,[2238.8525834188927 1596.1426788288368 2957.678481422637 2153.269973407032],[2500.1640625 1950.6038818359375 2713.1611328125 2045.9359130859375],0.6479535698890686,LM13YCY,0.3218085264250333
250,1.0,[2043.1487784250403 1182.7564505798377 2593.3117591673044 1647.414974805784],[2236.725341796875 1478.5445556640625 2429.979248046875 1551.786376953125],0.5379453301429749,AP05JEO,0.7360409724927158
251,6.0,[856.6382918012166 1575.733015394558 1646.6229706672982 2152.776756350668],[1137.445556640625 1969.82666015625 1340.3917236328125 2050.99072265625],0.7064007520675659,GY15UDJ,0.30572396120325573
251,45.0,[2238.6184218880067 1600.8522746342674 2960.8707431565203 2157.5990981306213],[2505.311279296875 1950.8111572265625 2715.012939453125 2053.39990234375],0.667442798614502,LM13YCY,0.5172262666914558
251,1.0,[2044.787069238246 1184.3396049817804 2594.203098378056 1649.3744937851018],[2233.66259765625 1482.737548828125 2437.794921875 1553.879150390625],0.5639632940292358,AP05JEO,0.9164075873619321
252,6.0,[853.3394834789198 1582.4426360819784 1645.7382922986058 2153.896039469085],[1136.1534423828125 1975.4820556640625 1333.42431640625 2056.683837890625],0.7187181115150452,GX15OGJ,0.4257144126523397
252,45.0,[2237.9321298928367 1605.864676433119 2962.0570241963183 2159.9502781710253],[2505.848388671875 1957.8341064453125 2721.39501953125 2055.686279296875],0.6539754867553711,LM13VCY,0.3690018578160627
252,1.0,[2047.0031346591447 1186.0493177785718 2595.180956470083 1652.408664780429],[2237.18359375 1487.2584228515625 2434.306640625 1556.8648681640625],0.5932660102844238,AP05JEO,0.4883249209524671
