frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
772,579.0,[262.2805223965345 619.8474570018869 682.3876965293786 843.1872731876905],[314.632080078125 715.2294311523438 391.3086853027344 752.3467407226562],0.6232402920722961,317도2273,0.5547491691121147
780,579.0,[261.6528739483582 623.6454044138164 680.0355626248089 848.1248423371395],[313.0948181152344 719.192138671875 390.3480224609375 753.3048706054688],0.6035188436508179,17도2273,0.46767414752264097
781,579.0,[261.88738463076413 624.6997586260507 680.2223407013423 849.0633128093743],[316.1982727050781 719.0863037109375 391.62939453125 753.9078369140625],0.6077256798744202,917도2273,0.44566978921526257
782,360.0,[783.1781259233709 620.5080208907802 1104.1689111312667 866.1357897806724],[887.766357421875 717.06005859375 996.56982421875 753.5302734375],0.6630392074584961,48버8254,0.7401219364545886
783,360.0,[783.0629398576746 621.279007097782 1103.8147180617618 866.8896810383757],[888.686279296875 718.835693359375 996.0047607421875 754.0781860351562],0.6629709005355835,48버8254,0.8751530711155382
798,579.0,[264.11020475662417 623.6103359717564 679.1831824841994 852.6754605727318],[316.760498046875 721.6765747070312 388.69134521484375 753.2044067382812],0.5462235808372498,017도2273,0.6793838321277043
800,360.0,[783.3837592055972 621.4175832442677 1103.4921886764869 868.3628953694811],[887.8306274414062 717.8214721679688 996.1382446289062 754.1250610351562],0.6700649857521057,48버8254,0.6012679859829778
800,579.0,[264.82539799256614 622.4845122178369 679.7200205599042 852.3177725810435],[316.5740051269531 722.4452514648438 390.5464172363281 753.43017578125],0.4923074543476105,17도2273,0.5910556608257946
801,360.0,[783.2562607829639 621.4726909799157 1103.724080200105 868.7364026069591],[887.8650512695312 717.8338623046875 996.1631469726562 754.14111328125],0.6705024242401123,48버8254,0.5855122894988317
801,579.0,[265.0456482720808 622.631217562241 679.9361531262111 852.3739607114077],[316.78631591796875 722.671875 390.1985168457031 753.1268920898438],0.4816095530986786,17도2273,0.7871907924087025
802,360.0,[783.1550924336607 621.4580381594301 1103.8753008712342 868.7833645631663],[887.6968383789062 717.7670288085938 996.2020263671875 754.0955200195312],0.6706283092498779,48버8254,0.5839702957691684
802,579.0,[265.1044323378744 623.5887704388135 679.8980046869602 852.7513868337478],[316.93023681640625 722.6664428710938 390.1832275390625 753.1776733398438],0.4825724959373474,17도2273,0.7841494222629698
803,360.0,[783.0773075346033 621.3260671820328 1103.9925959861669 868.6625798607472],[887.8348388671875 717.8736572265625 996.20654296875 754.0441284179688],0.6699416041374207,48버8254,0.683514171301016
803,579.0,[265.1576265386708 623.6830720827231 679.8610470349919 852.5868828905222],[316.9037780761719 722.6511840820312 390.3916931152344 753.2918701171875],0.5101566314697266,17도2273,0.7805862403576187
804,360.0,[782.9953651290567 621.2359319491359 1104.046005575349 868.6033316880314],[887.7233276367188 717.8023681640625 996.1865844726562 754.1268310546875],0.6703324317932129,48버8254,0.683514171301016
804,579.0,[265.1773879590472 624.182527128488 679.8118235933013 852.7317284881266],[316.9904479980469 722.6668090820312 390.41943359375 753.31005859375],0.5092767477035522,17도2273,0.7805862403576187
805,360.0,[782.9533998790766 621.2319002628378 1103.9776890100811 868.6669760133909],[887.7908935546875 717.8572387695312 996.03076171875 754.0400390625],0.6700968742370605,48버8254,0.6814717194784199
806,360.0,[782.9695340271963 621.0728876942669 1103.9590648949697 868.6557722088048],[887.7894287109375 717.7901000976562 996.1043701171875 754.0808715820312],0.6704936623573303,48버8254,0.6814717194784199
807,360.0,[783.0035792718907 620.9532415743876 1103.9593704507688 868.6385471803532],[887.86669921875 717.7882690429688 996.0765380859375 754.1195068359375],0.6710603833198547,48버8254,0.6609817411960383
808,360.0,[783.0188839074573 621.1857371461208 1103.8647673985045 868.9477683423045],[887.8560791015625 717.7567749023438 996.09814453125 754.1519165039062],0.6718481183052063,48버8254,0.6814717194784199
809,360.0,[783.1539694630484 621.1607978442779 1103.9473844027586 868.8344474215475],[887.82666015625 717.7344360351562 996.1465454101562 754.1336059570312],0.6710041165351868,48버8254,0.6814717194784199
810,360.0,[783.2165949080173 620.9376431251026 1103.9505211346482 868.7820891587583],[887.9880981445312 717.7868041992188 996.1246948242188 754.1493530273438],0.671099066734314,48버8254,0.6814717194784199
811,360.0,[783.1751499705993 620.998635105399 1103.8359094181276 869.0305762598393],[888.1235961914062 717.8927001953125 996.0745239257812 754.1142578125],0.6716586351394653,48버8254,0.9048976292488934
812,360.0,[783.2774973647477 620.6011218696194 1103.8893298903545 868.8227647689257],[888.1373291015625 717.8933715820312 996.0941162109375 754.1262817382812],0.6715885996818542,48버8254,0.9048976292488934
813,360.0,[783.2867641266698 620.5381491982389 1103.8846587328812 868.8186524211699],[888.2852783203125 717.93115234375 996.138427734375 754.0928344726562],0.6717827916145325,48버8254,0.9048976292488934
814,360.0,[783.3052731941215 620.4065352450917 1103.8868656195375 868.7754149881815],[888.2261352539062 717.8812866210938 996.0639038085938 754.137451171875],0.6720607876777649,48버8254,0.9048976292488934
815,360.0,[783.2493110366863 620.7336447886335 1103.7730881799846 869.1216341487184],[888.20361328125 717.8602294921875 996.01318359375 754.16748046875],0.6726552844047546,48버8254,0.9048976292488934
816,360.0,[783.2238191533979 620.7995826317689 1103.724530085454 869.2237349115386],[888.1904296875 717.83935546875 996.002197265625 754.185791015625],0.6727684736251831,48버8254,0.9048976292488934
817,360.0,[783.2228600497783 620.8790924232954 1103.6898912641843 869.3043309612762],[888.1212158203125 717.8555297851562 996.0047607421875 754.1558227539062],0.6722047924995422,48버8254,0.9048976292488934
818,360.0,[783.2442083089323 620.7287402864481 1103.6851731474649 869.2604183684546],[888.0902709960938 717.8261108398438 996.0122680664062 754.16015625],0.6722933053970337,48버8254,0.9048976292488934
819,360.0,[783.2552266438561 620.9913829830723 1103.6787101485522 869.3997301652344],[888.1580810546875 717.8815307617188 996.0330200195312 754.13037109375],0.6726073622703552,48버8254,0.9048976292488934
820,360.0,[783.2767014709037 621.1427045451378 1103.6822641664364 869.4254799098176],[888.2501220703125 717.9032592773438 996.037353515625 754.1683959960938],0.6737387776374817,48버8254,0.9048976292488934
822,360.0,[783.296411787899 620.748529144307 1103.6630042741826 869.2798965312597],[888.4695434570312 717.9712524414062 996.0694580078125 754.111328125],0.6736946105957031,48버8254,0.9048976292488934
823,360.0,[783.318581285939 620.7568228432408 1103.6629748952255 869.3031882160194],[888.3900146484375 717.9365844726562 996.0474243164062 754.1251831054688],0.6737047433853149,48버8254,0.9048976292488934
824,360.0,[783.3209228317916 620.7345182589639 1103.6536596606643 869.3170234493597],[888.3759765625 717.879150390625 996.0747680664062 754.1907958984375],0.674246072769165,48버8254,0.9048976292488934
825,360.0,[783.3302967117306 620.4629049724279 1103.6403801476763 869.2262270996218],[888.30029296875 717.9029541015625 996.0157470703125 754.1197509765625],0.6737523674964905,48버8254,0.5155182057885603
828,360.0,[783.3247557693522 621.0777452148261 1103.5775837848155 869.545752666419],[888.1382446289062 717.8391723632812 996.0466918945312 754.1596069335938],0.673125147819519,48버8254,0.9048976292488934
829,360.0,[783.345033505487 621.1241390467296 1103.5637560557166 869.4843117206112],[887.9622802734375 717.80615234375 995.9630126953125 754.1691284179688],0.6724711656570435,48버8254,0.7188581314705671
831,360.0,[783.3452356659749 621.0809418131255 1103.522560290744 869.3779945779957],[887.93408203125 717.7764892578125 995.9291381835938 754.1845092773438],0.6717870831489563,48버8254,0.7188581314705671
832,360.0,[783.360441573416 621.0856744687497 1103.5108149171022 869.3775586315488],[887.9829711914062 717.78369140625 995.9974365234375 754.1488037109375],0.671157717704773,48버8254,0.7188581314705671
833,360.0,[783.3317100042801 620.9614093417501 1103.3801471399015 869.4435661632708],[888.140625 717.8338623046875 996.12158203125 754.1619873046875],0.6714795827865601,48버8254,0.9048976292488934
834,360.0,[783.3183442384066 620.9241578300232 1103.2727024060266 869.6161762920194],[888.1257934570312 717.8212280273438 996.1682739257812 754.184326171875],0.6716640591621399,48버8254,0.9048976292488934
835,360.0,[783.3209139130753 620.9259419078882 1103.193208978605 869.7391512526029],[888.1144409179688 717.84375 996.1799926757812 754.1786499023438],0.6720008254051208,48버8254,0.9048976292488934
836,360.0,[783.3419814473906 621.1622172575211 1103.1588155624233 869.9069784550876],[888.1320190429688 717.8570556640625 996.1444702148438 754.2057495117188],0.6724474430084229,48버8254,0.9048976292488934
837,360.0,[783.3288531200408 621.0731063828744 1103.1410467358294 869.8523482978103],[888.195556640625 717.8892211914062 996.1552734375 754.1854858398438],0.6721200942993164,48버8254,0.9048976292488934
837,579.0,[264.4796305844437 625.7480801974446 679.7481852087776 851.7368782859407],[316.874267578125 722.279296875 390.6213684082031 753.3400268554688],0.4594291150569916,17도2273,0.7739715735582968
838,360.0,[783.3373875846049 621.2419548080321 1103.1453264603233 869.9240457537927],[888.2245483398438 717.914794921875 996.1608276367188 754.147705078125],0.6723125576972961,48버8254,0.9048976292488934
839,360.0,[783.3156468523966 621.2504598238736 1103.129421474649 869.9022906106609],[888.2750244140625 717.9450073242188 996.1298217773438 754.1530151367188],0.6722115278244019,48버8254,0.9048976292488934
840,360.0,[783.2456688485806 621.1829943497991 1103.0831547683908 869.8400524928296],[888.2382202148438 717.9494018554688 996.1287231445312 754.122802734375],0.6722133755683899,48버8254,0.9048976292488934
842,360.0,[783.2328212810314 621.2978400013031 1103.0750536612397 869.8378570596129],[888.2686157226562 717.9915771484375 996.1246948242188 754.0889892578125],0.671545684337616,48버8254,0.9048976292488934
843,360.0,[783.2261813463147 621.4809715679507 1103.0658185438972 869.8836216301338],[888.2144165039062 717.9647827148438 996.1181030273438 754.1304931640625],0.6717318892478943,48버8254,0.9048976292488934
845,360.0,[783.2250398112799 621.378136079273 1103.0999834686052 869.5646263385918],[888.1661376953125 717.9144287109375 996.1410522460938 754.14990234375],0.6719380617141724,48버8254,0.9048976292488934
846,360.0,[783.2102789515034 621.1470428700813 1103.1617882454896 869.2157830373249],[888.1957397460938 717.9086303710938 996.1248779296875 754.1884155273438],0.6722865700721741,48버8254,0.9048976292488934
847,360.0,[783.213285512803 621.2320692386932 1103.1423628805087 869.3066435703022],[888.1668090820312 717.8968505859375 996.1854858398438 754.216552734375],0.6717559695243835,48버8254,0.9048976292488934
848,360.0,[783.2428576832897 621.3275127988082 1103.145936876557 869.3696798654479],[888.208740234375 717.9371337890625 996.1849365234375 754.177001953125],0.6720187067985535,48버8254,0.9048976292488934
849,360.0,[783.2961718592196 621.3140266597168 1103.1588697623542 869.3403289184089],[888.2393798828125 717.9159545898438 996.2091674804688 754.170654296875],0.6722893714904785,48버8254,0.9048976292488934
850,360.0,[783.3168176465513 621.3176714430966 1103.1531679456982 869.3249517930375],[888.2710571289062 717.9169921875 996.2490844726562 754.1348876953125],0.6726073026657104,48버8254,0.9048976292488934
851,360.0,[783.3119220684284 621.3165671319528 1103.1392696239832 869.325650159823],[888.216064453125 717.8888549804688 996.2373046875 754.172119140625],0.6727396249771118,48버8254,0.9048976292488934
852,360.0,[783.3689995243554 621.1094435108045 1103.217409766492 869.0966381968886],[888.2025146484375 717.8866577148438 996.2118530273438 754.1893310546875],0.6725133061408997,48버8254,0.9048976292488934
853,360.0,[783.3764314448001 621.17891953976 1103.2428150300516 869.1212618113188],[888.255615234375 717.9490966796875 996.1640625 754.1459350585938],0.6727622747421265,48버8254,0.9048976292488934
854,360.0,[783.3840391289962 621.1859691643728 1103.2521918515033 869.0930115952441],[888.2666015625 717.9457397460938 996.1842041015625 754.1412963867188],0.6727895736694336,48버8254,0.9048976292488934
855,360.0,[783.3464848037504 621.2422118067673 1103.2388098390113 869.1200135555562],[888.2840576171875 717.9404296875 996.1734619140625 754.1561279296875],0.6733708381652832,48버8254,0.9048976292488934
856,360.0,[783.3187483056586 621.2715666523384 1103.2077898465495 869.1154660232003],[888.30029296875 717.9485473632812 996.1907958984375 754.1512451171875],0.6729788780212402,48버8254,0.9048976292488934
857,360.0,[783.3455692066219 621.2560841315319 1103.1822397487974 869.023884667921],[888.355224609375 717.9832763671875 996.1805419921875 754.058349609375],0.6726453304290771,48버8254,0.9048976292488934
858,360.0,[783.3777926549144 621.1690206330235 1103.1464402490494 868.9649047883746],[888.3406372070312 717.9891357421875 996.1815185546875 754.0308837890625],0.6718180179595947,48버8254,0.9048976292488934
859,360.0,[783.4096166013524 621.2555407615553 1103.1271366885744 868.9934434633635],[888.3056030273438 717.9769287109375 996.1561889648438 754.0192260742188],0.6719602346420288,48버8254,0.9035497651885558
859,579.0,[264.5844233022323 624.3330741890085 679.8297121743194 851.7375192470455],[316.76416015625 722.2980346679688 390.19683837890625 753.4021606445312],0.42444366216659546,17도2273,0.7697550576663198
860,360.0,[783.4226091620716 621.3376122637436 1103.1007210850885 869.0139247496792],[888.2609252929688 717.9472045898438 996.1730346679688 754.048828125],0.6717925667762756,48버8254,0.9048976292488934
861,360.0,[783.4137878350541 621.1711368352088 1103.06713740714 868.922892301263],[888.2422485351562 717.9075317382812 996.1953735351562 754.0867919921875],0.6723599433898926,48버8254,0.9048976292488934
862,360.0,[783.3986401917768 621.2260776377212 1103.046889713561 868.9628434776997],[888.2459716796875 717.9298095703125 996.1860961914062 754.1185913085938],0.6720201969146729,48버8254,0.9048976292488934
863,360.0,[783.4231423479264 621.251975766143 1103.0613410020658 868.9588544801761],[888.28271484375 717.9307861328125 996.2120361328125 754.09228515625],0.6722466349601746,48버8254,0.9048976292488934
864,360.0,[783.416607456974 621.3122534266159 1103.0638257471899 868.9749717731605],[888.32666015625 717.923095703125 996.2149658203125 754.1528930664062],0.6726093888282776,48버8254,0.9048976292488934
865,360.0,[783.4216887887854 621.243091742524 1103.0578630150528 868.9462111138794],[888.2554321289062 717.9024658203125 996.1829223632812 754.1013793945312],0.6719484925270081,48버8254,0.9048976292488934
866,360.0,[783.4118258028711 621.412226765022 1103.017750191678 869.15679222594],[888.2525024414062 717.90185546875 996.2001342773438 754.111328125],0.6720036268234253,48버8254,0.9048976292488934
867,360.0,[783.4683588203834 621.3540911952243 1103.0686185521467 869.0516050655947],[888.2374877929688 717.876953125 996.1561889648438 754.1477661132812],0.6721153855323792,48버8254,0.9048976292488934
868,360.0,[783.4514366267044 621.4389708328488 1103.031702856134 869.2070840747845],[888.1726684570312 717.8164672851562 996.1521606445312 754.2095947265625],0.673119068145752,48버8254,0.9048976292488934
869,360.0,[783.4796780654302 621.3354978980367 1103.0396652473787 868.9922753899823],[888.1301879882812 717.7816772460938 996.1115112304688 754.2337646484375],0.6731218099594116,48버8254,0.9048976292488934
870,360.0,[783.5051994372554 621.3536239376773 1103.0312492715113 868.8399171760631],[888.2297973632812 717.8214721679688 996.0888061523438 754.238037109375],0.6736966967582703,48버8254,0.9048976292488934
871,360.0,[783.5160323966847 621.2991034901497 1103.0257247433387 868.7150261716306],[888.1067504882812 717.7398071289062 996.0532836914062 754.2808837890625],0.6738776564598083,48버8254,0.9048976292488934
872,360.0,[783.5498180485911 621.2720468011447 1103.0412830013856 868.64633104332],[888.2201538085938 717.80517578125 996.0328369140625 754.3087158203125],0.6743801832199097,48버8254,0.9048976292488934
873,360.0,[783.5688080903894 621.3691187421306 1103.0349649009456 868.6840479432352],[888.170654296875 717.76123046875 996.0574951171875 754.32373046875],0.6750742793083191,48버8254,0.9048976292488934
874,360.0,[783.5670612250544 621.6524860613405 1103.009991720427 868.7883828864184],[888.1995849609375 717.769287109375 996.084228515625 754.3517456054688],0.6754337549209595,48버8254,0.9048976292488934
875,360.0,[783.5736494726848 621.6045585520736 1102.976032888512 868.6942503622896],[888.17578125 717.7412719726562 996.090087890625 754.3184204101562],0.6751561164855957,48버8254,0.5155182057885603
876,360.0,[783.5719402840691 621.6753143882003 1102.9667624184165 868.6986785047103],[888.1959228515625 717.7890625 996.12744140625 754.2887573242188],0.6742055416107178,48버8254,0.9048976292488934
877,360.0,[783.5878462133862 621.4740854069994 1102.9785702006616 868.5512523536881],[888.0862426757812 717.71484375 996.1605834960938 754.2989501953125],0.6740571856498718,48버8254,0.9029630997319867
878,360.0,[783.5903019644202 621.2147417873114 1102.983829781938 868.432457533318],[888.0433959960938 717.6989135742188 996.1367797851562 754.3002319335938],0.6737349629402161,48버8254,0.9029630997319867
879,360.0,[783.591959873565 621.0626484957463 1102.9876250281056 868.3999575927148],[888.0155639648438 717.700927734375 996.1378784179688 754.2647094726562],0.6731891632080078,48버8254,0.9016913440708704
880,360.0,[783.5880294021431 621.0960828103248 1102.9695966315253 868.4530715682595],[888.0128173828125 717.6734619140625 996.1153564453125 754.2833862304688],0.6736394762992859,48버8254,0.9016913440708704
881,360.0,[783.6029198176578 621.0317282436257 1103.0079782943844 868.5028212176436],[888.1023559570312 717.7431030273438 996.0906372070312 754.27685546875],0.6735594868659973,48버8254,0.899202562664059
882,360.0,[783.6014410268514 621.0766923736224 1103.0300474077214 868.5614910079465],[888.0911865234375 717.7460327148438 996.119384765625 754.2662353515625],0.6734936833381653,48버8254,0.899202562664059
883,360.0,[783.601778097296 621.2357602192994 1103.0478726452086 868.6505925187075],[888.0580444335938 717.7412719726562 996.1257934570312 754.280517578125],0.6729742884635925,48버8254,0.899202562664059
884,360.0,[783.599114194793 621.4318937751782 1103.0478119445231 868.7175773033655],[888.1697387695312 717.8113403320312 996.1305541992188 754.234130859375],0.6728577613830566,48버8254,0.899202562664059
885,360.0,[783.582776828314 621.228007037738 1103.053252862057 868.5940468591248],[888.355224609375 717.932861328125 996.0679321289062 754.1965942382812],0.6731750965118408,48버8254,0.899202562664059
886,360.0,[783.592790239826 621.0086143878495 1103.0802962288874 868.4610608651258],[888.5392456054688 717.9869995117188 996.1100463867188 754.2281494140625],0.6745470762252808,48버8254,0.899202562664059
889,579.0,[264.54710786730413 625.9724573453869 679.2655243200213 852.1571918882704],[316.5506591796875 722.2753295898438 391.6046447753906 753.8253173828125],0.5343601703643799,017도2273,0.7303465115203426
890,579.0,[264.58404786843994 625.9503768638125 679.0981892349554 852.1223251320765],[316.5448913574219 722.0728149414062 391.6774597167969 753.8998413085938],0.552487850189209,017도2273,0.7177960607030027
891,579.0,[264.6024511640344 625.4758539415375 679.0360134129988 851.9137770948062],[316.6925354003906 722.1655883789062 391.8730773925781 753.8988647460938],0.5548890829086304,017도2273,0.7177960607030027
895,579.0,[264.44465978847916 625.9172196657839 679.0055196283568 852.1491616899409],[316.45147705078125 722.3827514648438 391.3598327636719 753.7803955078125],0.4927763044834137,017도2273,0.7177960607030027
896,360.0,[783.594649159135 619.9547336738873 1103.1180588693574 868.328590931027],[888.4579467773438 717.9840698242188 996.1360473632812 754.1146240234375],0.6720574498176575,48버8254,0.899202562664059
896,579.0,[264.37805566311295 626.0709812762511 679.0009227846982 852.1646057002774],[316.7589111328125 722.5256958007812 391.3539733886719 753.7412109375],0.5168591141700745,017도2273,0.7177960607030027
897,579.0,[264.31614574713427 626.3326268752637 679.0162504878226 852.2321434497537],[316.9067687988281 722.677978515625 391.26251220703125 753.621337890625],0.510699450969696,017도2273,0.7168243043405492
898,360.0,[783.6983733442913 620.099569327819 1103.2109951043203 868.19747758901],[888.4828491210938 717.9850463867188 996.1118774414062 754.0821533203125],0.6718756556510925,48버8254,0.9012720125627983
899,360.0,[783.6778787061216 620.1572308119898 1103.1514408290748 868.2771623614462],[888.4158325195312 717.9889526367188 996.1060180664062 754.0427856445312],0.6716740727424622,48버8254,0.48779808203103336
900,579.0,[264.4075404618192 625.9427546924064 679.1556458314017 851.895637814385],[316.4257507324219 722.1077270507812 391.9244384765625 753.8395385742188],0.5101960301399231,017도2273,0.7177960607030027
901,579.0,[264.4375434083913 625.8566714906035 679.1591643944702 851.8118716385782],[316.50018310546875 722.2208862304688 391.7908630371094 753.8232421875],0.5037582516670227,017도2273,0.7177960607030027
902,579.0,[264.61221847668213 626.0369566169195 679.2615026684177 851.8619457392649],[316.4245910644531 722.240478515625 391.81695556640625 753.80712890625],0.506308913230896,017도2273,0.7177960607030027
903,360.0,[783.7071193019212 621.1716640545228 1103.0720357529299 868.6039478715159],[888.3927612304688 717.9254150390625 996.0653686523438 754.060546875],0.6718331575393677,48버8254,0.9016031869594665
903,579.0,[264.72335467744574 626.3152505378671 679.2082372918268 851.9278587937877],[316.3802795410156 722.1102905273438 392.0386962890625 753.8215942382812],0.5008988380432129,017도2273,0.48371895155505856
904,360.0,[783.7170141969167 621.0962038854337 1103.071360289723 868.5235229708929],[888.4610595703125 717.968994140625 996.054931640625 754.0391235351562],0.6719374060630798,48버8254,0.9016031869594665
904,579.0,[264.5991934644475 626.5154013667278 679.1204619768889 851.948083317417],[316.4262390136719 722.0972900390625 391.8096618652344 753.847412109375],0.5153214931488037,017도2273,0.7177960607030027
905,360.0,[783.7394801558223 620.9355635386346 1103.084383057398 868.391957712628],[888.4363403320312 717.981689453125 996.0338745117188 754.0230712890625],0.6713932156562805,48버8254,0.9016031869594665
905,579.0,[264.4136767073517 626.3246893187014 679.0404188379346 851.7418366178082],[316.49591064453125 722.29541015625 391.74273681640625 753.744873046875],0.4862114489078522,017도2273,0.7177960607030027
906,579.0,[264.46832923265424 626.4506878241053 679.0660450578009 851.774872152794],[316.5718994140625 722.224365234375 391.7807312011719 753.8508911132812],0.503129243850708,017도2273,0.7177960607030027
907,579.0,[264.4800362278812 626.2796177417468 679.087302995047 851.6758565546849],[316.612060546875 722.3544311523438 391.8195495605469 753.6993408203125],0.5232681035995483,017도2273,0.7177960607030027
910,579.0,[264.3801427692783 626.4043918948656 679.1783842845596 851.6086680172028],[316.83673095703125 722.1222534179688 391.55950927734375 753.9765625],0.5165063738822937,17도2273,0.8937403642710745
912,360.0,[783.9291150712456 620.7150537025381 1103.3799248458188 867.887186851496],[888.34130859375 717.9168090820312 996.0029296875 754.080322265625],0.6716752052307129,48버8254,0.9016031869594665
913,579.0,[264.54561786505326 626.1458386123436 679.3346773577532 851.5826705020829],[316.9488220214844 722.6953125 390.4675598144531 753.3469848632812],0.4502529203891754,17도2273,0.5950489239519409
914,579.0,[264.50048048112615 626.0012683134092 679.3300073518625 851.4675261482915],[316.9078063964844 722.6984252929688 390.7888488769531 753.3438720703125],0.41655102372169495,17도2273,0.5154835114070779
915,360.0,[783.966944222429 620.9326893096878 1103.350101800507 868.0133004899559],[887.9403686523438 717.7398071289062 995.881591796875 754.0829467773438],0.6707034707069397,48버8254,0.7172565432003543
915,579.0,[264.4940978947768 626.0877825987161 679.3539990785266 851.5307634377659],[316.9031982421875 722.7037963867188 390.835693359375 753.385498046875],0.4248310327529907,17도2273,0.5154835114070779
916,360.0,[783.9670431951238 620.8768923784642 1103.3531843894602 867.9908744457125],[887.9930419921875 717.7506103515625 995.8936157226562 754.0664672851562],0.6709266901016235,48버8254,0.7172565432003543
